ra,dec,gmag,gflux,gflux_err,rmag,rflux,rflux_err,imag,iflux,iflux_err
63.94467603418335,51.18193763474452,-12.533710158614497,103153.52262791512,336.7416847787141,-12.188741029484547,75075.18512698569,291.55268468468427,-11.395229024829858,36148.610635561214,203.7642621532203
63.84143533436947,51.21384731341214,-12.9430903148777,150395.94467318375,400.79593849348754,-12.668787801197254,116819.44012307435,356.01576221135997,-11.389402325382402,35955.135531847794,203.28895549717615
63.944985606822634,51.18224759492257,-12.450238726614604,95520.25884250553,325.21023735761645,-12.033161930243075,65052.61694413204,273.8254914429869,-11.354205171582958,34808.240313612085,200.44825818374466
63.98566768668943,51.20249637542591,-12.39619683200563,90882.17933975333,317.9994009105128,-12.111187740006335,69899.66526469027,282.53751624262486,-11.347154162266516,34582.92038836291,199.88542789220023
63.81731752956259,51.15596368767161,-12.608565341027507,110516.24904570813,347.5020700447694,-12.269807049464209,80895.21242766755,301.3685372555151,-11.335297010912024,34207.30062355033,198.94362145802864
63.944490243832234,51.18149248719935,-12.35602704351195,87581.18507518824,312.76608626077086,-11.768087778694202,50960.667919802705,246.75585249323666,-11.333976455633918,34165.72038414905,198.83909142679695
63.855216203904575,51.27473311103387,-12.289921434771404,82407.84815066968,304.3834551850041,-12.040439651046837,65490.13119139242,274.6232219082241,-11.328138211429392,33982.49679191681,198.37782307304886
63.985901443127524,51.20269583572255,-12.38854134381742,90243.62611041806,316.99379449779417,-11.96698981627586,61206.27179666559,266.7096822699297,-11.315577200663007,33591.61470143038,197.39016843985783
63.891145250059154,51.192133234228734,-12.398434562162263,91069.68300017335,318.29408200572163,-12.067334942777828,67132.67878411167,277.5976613805904,-11.313506583784232,33527.612891960634,197.22798175524107
63.985901443127524,51.20269583572255,-12.38854134381742,90243.62611041806,316.99379449779417,-11.96698981627586,61206.27179666559,266.7096822699297,-11.311694744664198,33471.70982581392,197.08620885566546
63.941731486216206,51.16721068487296,-12.7509910403036,126007.50606723798,369.119148388335,-11.970720575858078,61416.947879713734,267.10434421696516,-11.30945937616909,33402.867472691505,196.9114810466281
63.941538403609364,51.166219764149204,-12.529360036408452,102741.05348230434,336.1286853602293,-12.4680297725371,97098.36320108947,327.148507593953,-11.294819050075034,32955.47836574068,195.77216927087912
63.96375248246865,51.14633312977818,-12.235782463546334,78399.44448570664,297.7261898547025,-12.025901397355534,64619.04851423228,273.03265616789054,-11.283864256200971,32624.63807505901,194.92537538849086
63.891145250059154,51.192133234228734,-12.398434562162263,91069.68300017335,318.29408200572163,-12.067334942777828,67132.67878411167,277.5976613805904,-11.283857369870605,32624.43115249127,194.92484461395972
63.855399985610894,51.274873710450244,-12.276786733193386,81416.92455032385,302.7513240103428,-11.976403335077832,61739.24781119662,267.70698651895117,-11.282848094706232,32594.11833008528,194.84707394613434
63.96375248246865,51.14633312977818,-12.235782463546334,78399.44448570664,297.7261898547025,-12.025901397355534,64619.04851423228,273.03265616789054,-11.271356618929014,32250.96007106654,193.9644915090172
63.81817938070599,51.15638180675125,-12.294080897229804,82724.15865958226,304.9026046121515,-12.045280411084216,65782.77113659402,275.15550867910184,-11.258359341464958,31867.187567268782,192.97267024776812
63.98604176580034,51.202717703063776,-12.361037513548839,87986.28992843816,313.41303350073025,-11.96698981627586,61206.27179666559,266.7096822699297,-11.231329564638333,31083.63680692655,190.93166500665
63.842657718007786,51.19018286755235,-13.397080741195971,228471.63860588876,488.58272405558967,-13.21088611900838,192466.18927397826,449.88217579032795,-11.225767452657085,30924.805800939495,190.5152741809028
63.944985606822634,51.18224759492257,-12.450238726614604,95520.25884250553,325.21023735761645,-12.033161930243075,65052.61694413204,273.8254914429869,-11.223292867322803,30854.40294567914,190.3304149130249
63.728746373415916,51.16275243908441,-12.898773266498075,144380.75436527678,393.2202868685293,-12.842296229184724,137062.45034137595,383.3930530946501,-11.212874924174812,30559.762144017466,189.5548101191382
63.964187655817724,51.14666048355785,-12.177822211014,74323.96744107119,290.8013189116633,-11.927395299810433,59014.41683867161,262.56846661115435,-11.211413768116598,30518.66325763913,189.4463701233787
63.83665557385176,51.152129883663534,-12.252644182121944,79626.50847258695,299.77983273108725,-11.842160090612207,54558.70284485822,253.9418942685895,-11.20958210013841,30467.22080597464,189.31055095070562
63.854680131955604,51.274756494378224,-12.063945556693199,66923.43479145161,277.78566275303575,-11.958511775617067,60730.19984333887,265.81569303410237,-11.208599194397625,30439.65162746826,189.23772225101774
63.85493390233955,51.27429665093544,-12.14972588527724,72425.30855460498,287.5182571495186,-11.674846635778994,46766.907664905586,238.10646880075907,-11.20766349574738,30413.429722778656,189.16842658875115
63.94216815596446,51.16735830856703,-12.709282402119573,121258.71478214915,362.62950020901616,-12.158308301370175,73000.07739272552,287.9719781725069,-11.207407293178848,30406.253873334746,189.1494588113321
63.822337878322685,51.166622590054956,-12.36946494423173,88671.89252050838,314.504900057535,-11.989409437585032,62483.27362542701,269.0930256347947,-11.20493869521945,30337.198840371646,188.96682972325252
63.83654980146815,51.151911740673086,-12.277136549055962,81443.16068413478,302.7946504214143,-11.962908139665915,60976.607164659,266.27878245275247,-11.204705849779419,30330.693465510023,188.94961593185388
63.727507543758946,51.161541694961606,-12.520739740134179,101928.56171607628,334.9179024115731,-12.615043456323129,111177.62249595804,348.0020191260667,-11.19976974935868,30193.113511373525,188.58519933085574
63.89119709683784,51.19219822959132,-12.384222069955012,89885.33223013465,316.42814645638964,-12.067334942777828,67132.67878411167,277.5976613805904,-11.199485986736002,30185.22342026856,188.56427900202527
63.963628915346945,51.14613698007945,-12.19369525654897,75418.53684239028,292.67725651659714,-11.94986667652916,60248.559903879046,264.908177910272,-11.19846242337443,30156.780111878208,188.48884319015616
63.82220859709234,51.1665479345237,-12.359682300870327,87876.53421753265,313.23788700798053,-11.989409437585032,62483.27362542701,269.0930256347947,-11.195898573614285,30085.652119195394,188.30006907720576
63.964187655817724,51.14666048355785,-12.177822211014,74323.96744107119,290.8013189116633,-11.927395299810433,59014.41683867161,262.56846661115435,-11.194367370523455,30043.252524811538,188.1874502194464
63.84233863646203,51.214064519072245,-12.593520365966093,108995.39419166598,345.3068690764169,-12.153881034879294,72703.01374302589,287.4557297444028,-11.19296214644055,30004.393920503186,188.08417747324802
63.82235798449923,51.166782268269145,-12.35849981216142,87780.87889803454,313.0851617974353,-11.989409437585032,62483.27362542701,269.0930256347947,-11.191232000573708,29956.619296804394,187.95713126159768
63.89059709694152,51.191861697248015,-12.317908978638608,84559.73075159555,307.89798698804003,-12.067608307101905,67149.58343346018,277.62810782289574,-11.186797489744508,29834.515941058027,187.63203307629294
63.842331370162285,51.213728022473624,-12.819574152386789,134223.84049379127,380.0858852068608,-12.772149487466315,128487.17927136936,372.0416133865009,-11.182250778475275,29709.839893200962,187.2995029050692
63.85557642860182,51.27444192761665,-11.9686669010364,61300.88725102051,267.473974230601,-11.611710060448722,44124.929466583104,232.49239188937852,-11.175052975124096,29513.53225262427,186.77472031275897
63.81774536628672,51.156607044214155,-12.426186388670947,93427.46291857073,321.97655591403304,-11.710735920095019,48338.63338867882,241.38437440841128,-11.170552966488273,29391.461808004227,186.447648693378
63.98604176580034,51.202717703063776,-12.361037513548839,87986.28992843816,313.41303350073025,-11.96698981627586,61206.27179666559,266.7096822699297,-11.17038996166041,29387.04951104861,186.43581578209074
63.82220859709234,51.1665479345237,-12.359682300870327,87876.53421753265,313.23788700798053,-11.989409437585032,62483.27362542701,269.0930256347947,-11.163176835441755,29192.46271384427,185.9132233304811
63.82220859709234,51.1665479345237,-12.359682300870327,87876.53421753265,313.23788700798053,-11.989409437585032,62483.27362542701,269.0930256347947,-11.153902577917066,28944.165392647865,185.24424225312086
63.940943409953384,51.16637987600772,-12.372853144194337,88949.0384518345,314.94519855290093,-12.275362805604823,81310.21739963518,302.0562865088168,-11.137819824939717,28518.582146779732,184.09194996540398
63.72779956750927,51.1627628749176,-12.382926588744104,89778.14660231816,316.258733068369,-12.816733119841947,133873.07774315999,379.21083919505946,-11.136643585313116,28487.703078367438,184.0080622517734
63.82235798449923,51.166782268269145,-12.35849981216142,87780.87889803454,313.0851617974353,-11.989409437585032,62483.27362542701,269.0930256347947,-11.130895075382679,28337.271433112506,183.59884348327898
63.944399302670575,51.181265736161464,-12.0912981047095,68630.82853640881,280.84206981166574,-11.768087778694202,50960.667919802705,246.75585249323666,-11.116931771484989,27975.168341780038,182.61005513679993
63.944924599686665,51.18125794936573,-11.890434744146951,57039.26198408262,259.38523786787545,-11.768087778694202,50960.667919802705,246.75585249323666,-11.116109736011527,27953.99572431293,182.55207372034425
63.944399302670575,51.181265736161464,-12.0912981047095,68630.82853640881,280.84206981166574,-11.768087778694202,50960.667919802705,246.75585249323666,-11.11537125929798,27934.988937975224,182.5000077623568
63.85736673379547,51.20353600189953,-12.513269757297493,101229.68907392694,333.8729230015795,-12.262731765518824,80369.76643390895,300.495506212273,-11.09461401755314,27405.997073864506,181.04491423166124
63.8556078267189,51.275281410789006,-11.995102888507391,62811.78788410426,270.28360572516414,-11.727457995947066,49088.88846872147,242.93347091041764,-11.089858801517362,27286.229061208454,180.71384273622627
63.96351965212209,51.146392416908185,-12.139202668647771,71726.73586750973,286.30084789815317,-11.819518131396672,53432.716308062176,251.71511501680513,-11.088876490597537,27261.55323373269,180.64555662683142
63.89059709694152,51.191861697248015,-12.317908978638608,84559.73075159555,307.89798698804003,-12.067608307101905,67149.58343346018,277.62810782289574,-11.085847229581201,27185.598077589704,180.43520159014088
63.83642621870836,51.15180497892754,-12.26638819596439,80640.88371095034,301.46695233581084,-11.94688781135744,60083.486327473525,264.5964269360696,-11.084904369300137,27162.00017769407,180.36979811758712
63.80097172723975,51.293222727812925,-12.32607157633474,85197.84906121982,308.93249861565477,-11.863772704044663,55655.6272394938,256.09258103146027,-11.077863860066168,26986.436706410746,179.88246329672
63.80097172723975,51.293222727812925,-12.32607157633474,85197.84906121982,308.93249861565477,-11.863772704044663,55655.6272394938,256.09258103146027,-11.076824437899164,26960.61378754729,179.81067177126155
63.985338876858876,51.20196547680601,-12.061220520230913,66755.67753029609,277.48354396249846,-11.331808767605246,34097.57607766977,209.82220782731991,-11.07638246368803,26949.641075238527,179.78015733256993
63.964041013472674,51.14639806919342,-12.227485646833463,77802.62656552644,296.7222037617309,-12.025901397355534,64619.04851423228,273.03265616789054,-11.063010952663927,26619.775044499056,178.86038952150398
63.8918910574064,51.19232871310355,-11.987175022846763,62354.81702152628,269.436925199977,-11.551390210675017,41740.349797352595,227.30625292150205,-11.060726887910736,26563.833849395625,178.7039388057261
63.967173682543184,51.285243010936256,-12.125110117995032,70801.75896011722,284.68087150317797,-11.803994272959997,52674.17098680519,250.20382452445938,-11.057965174562591,26496.351093749392,178.51502734793635
63.944171947277155,51.18175623471875,-12.369399406368501,88666.54021582553,314.496390846568,-11.84095022121145,54497.94025758912,253.82222731165683,-11.052791607356177,26370.395475961916,178.1618909061278
63.949563341672814,51.23496051370131,-10.666546240282749,18476.44851204732,169.46353044752442,-11.243994707869545,31448.351367826646,203.41124400506456,-11.030584065364128,25836.49675917152,176.65718398767876
63.891391043322464,51.19275581780565,-11.87212409277689,56085.3761746906,257.5399305241467,-11.492608630480692,39540.6179414532,222.41492926805626,-11.027056935421491,25752.700326422524,176.41985211905035
63.80114950220887,51.293417646045796,-12.29193926460134,82561.14471457983,304.6351659842828,-11.855491601978487,55232.74666931129,255.26560577009303,-11.02418572079656,25684.687629668082,176.22698863951896
63.81714652671002,51.15554210822937,-12.314619286811217,84303.90944358542,307.4822744212699,-11.58744581795592,43149.754304988994,230.38562699276676,-11.005018286003436,25235.232733813104,174.94712523816494
63.83573664491174,51.1517121215582,-11.902480677219366,57675.61988062205,260.6090165752401,-11.847637715824677,54834.651330921966,254.48464423375967,-10.994457537743438,24990.96435663276,174.24760615835683
63.800558269517076,51.29288565501395,-12.238610711257591,78603.93439492301,298.0694114373609,-11.863772704044663,55655.6272394938,256.09258103146027,-10.9868900275017,24817.38459423421,173.74880859884846
63.81817938070599,51.15638180675125,-12.294080897229804,82724.15865958226,304.9026046121515,-12.045280411084216,65782.77113659402,275.15550867910184,-10.985890131029832,24794.539825649284,173.68305536503655
63.985338876858876,51.20196547680601,-12.061220520230913,66755.67753029609,277.48354396249846,-11.331808767605246,34097.57607766977,209.82220782731991,-10.984239741567334,24756.879147291234,173.57460367973277
63.959324678530486,51.158855824215436,-12.421482326154525,93023.55455362958,321.34871120532176,-11.865730221511138,55756.06151933182,256.28859580401365,-10.970036281991195,24435.122060520116,172.64526044987502
63.85705337885947,51.203878303047794,-12.442965741872158,94882.53880611892,324.2282813787388,-12.262731765518824,80369.76643390895,300.495506212273,-10.953967395846094,24076.145449804222,171.60247476388355
63.88306947328046,51.248729258668135,-11.47962275258636,39070.511870016286,222.06294492712647,-11.386888785852587,35871.99367512874,214.00882340452694,-10.948740283315338,23960.513064345174,171.26522402294705
63.9583734396029,51.15793068286543,-12.187993936230567,75023.54378773263,292.00168394621346,-11.77674749668772,51368.7501045059,247.5813662704994,-10.937603270805432,23715.99271796877,170.5498654741593
63.85558502926989,51.27490728171113,-12.229012555587083,77912.12009144436,296.9066515441109,-11.976403335077832,61739.24781119662,267.70698651895117,-10.9358204778629,23677.082704176624,170.4357550499944
63.88335194676226,51.24895934225778,-11.47295675025611,38831.36884205938,221.52383276241656,-11.441702182105738,37729.484620748364,218.3054452839178,-10.935568467448391,23671.587650250745,170.41963368560505
63.83687680419392,51.15136225839911,-11.70718974923766,48181.00999877552,241.7073636413819,-11.535746931614433,41143.266864069665,225.98904770791643,-10.912055387140898,23164.45862850021,168.9251980131599
63.88335194676226,51.24895934225778,-11.47295675025611,38831.36884205938,221.52383276241656,-11.441702182105738,37729.484620748364,218.3054452839178,-10.907299103554674,23063.204050893255,168.6252292694611
63.83764018759309,51.196554484104574,-12.10077045894576,69232.20814907801,281.910708893383,-11.725527505165012,49001.68363271716,242.7539216008228,-10.898853915786681,22884.507286593285,168.09453049364322
63.81714652671002,51.15554210822937,-12.314619286811217,84303.90944358542,307.4822744212699,-11.58744581795592,43149.754304988994,230.38562699276676,-10.895594324878859,22815.90658000191,167.8903525378602
63.80122418513658,51.29355546329489,-12.222081310239945,77416.32015972267,296.0705317984456,-11.855491601978487,55232.74666931129,255.26560577009303,-10.882647946876467,22545.46404979178,167.08299717528666
63.985338876858876,51.20196547680601,-12.061220520230913,66755.67753029609,277.48354396249846,-11.331808767605246,34097.57607766977,209.82220782731991,-10.880494351642929,22500.78866598056,166.94925145464302
63.941497273308364,51.166144143004516,-12.413693887187211,92358.64545660291,320.3124803942154,-12.4680297725371,97098.36320108947,327.148507593953,-10.879506839984037,22480.332786086754,166.88797644339698
63.986186893039985,51.203252670539136,-11.898666113564957,57473.341192663975,260.22063875172483,-11.708923386297885,48258.00393724609,241.21730194392637,-10.877215925785475,22432.949067795937,166.7459533634355
63.8375005221586,51.19640675754656,-12.065460719503358,67016.8927461745,277.9538313926725,-11.66599349611359,46387.11880197793,237.30760970065666,-10.874382299671016,22374.47840798376,166.57053251781608
63.83739381130064,51.196407981885784,-12.050660683854058,66109.5610456736,276.31684835595047,-11.66599349611359,46387.11880197793,237.30760970065666,-10.873120487921959,22348.49052940933,166.4925056111968
63.83776292646473,51.19666078789594,-12.099358326538901,69142.22174707014,281.7510627961532,-11.725527505165012,49001.68363271716,242.7539216008228,-10.86402615820325,22162.07719512755,165.931736236359
63.8556078267189,51.275281410789006,-11.995102888507391,62811.78788410426,270.28360572516414,-11.727457995947066,49088.88846872147,242.93347091041764,-10.858096847628829,22041.377820492748,165.56763486798323
63.800558269517076,51.29288565501395,-12.238610711257591,78603.93439492301,298.0694114373609,-11.863772704044663,55655.6272394938,256.09258103146027,-10.857081067337882,22020.76625109681,165.5053779983656
63.83776292646473,51.19666078789594,-12.099358326538901,69142.22174707014,281.7510627961532,-11.725527505165012,49001.68363271716,242.7539216008228,-10.85223615117533,21922.721183475962,165.2089134361734
63.94916035024459,51.23443623173369,-10.649390831429088,18186.801745310466,168.60676553745458,-11.249729729605528,31614.905779471403,203.82023599076874,-10.848702928434504,21851.495815014885,164.9932111036692
63.88296926969311,51.24848443982956,-11.412042241328713,36712.74827623799,216.68915043427924,-11.355930521520655,34863.59827097679,211.6397436466933,-10.841497821002289,21706.966119548862,164.55464142598328
63.96727366074556,51.28529397350814,-12.122030963099697,70601.2491719332,284.3284875133424,-11.796946408924835,52333.35332224485,249.52181496235178,-10.839703729690559,21671.12673174242,164.4457072319843
63.85697351238269,51.20311654549754,-12.603264614301215,109978.00712743738,346.7267609618979,-12.075989992351985,67669.97202439628,278.5637356948272,-10.830324037541477,21484.715889526815,163.87794172740846
63.80114950220887,51.293417646045796,-12.29193926460134,82561.14471457983,304.6351659842828,-11.855491601978487,55232.74666931129,255.26560577009303,-10.829917318614244,21476.669179761197,163.85338896417818
63.94505562606851,51.18247936694883,-12.263801664586085,80449.00291725084,301.148539025084,-11.88756968726076,56888.944346502016,258.4893173157515,-10.825640860037037,21392.24402484923,163.59556204290598
63.82272300217603,51.16703510466586,-12.246038784218747,79143.5476224631,298.973221647282,-11.832506490741066,54075.75556891949,252.98920607168353,-10.820029309757642,21281.96496476963,163.25816628902427
63.82272300217603,51.16703510466586,-12.246038784218747,79143.5476224631,298.973221647282,-11.832506490741066,54075.75556891949,252.98920607168353,-10.809429048608115,21075.195862912322,162.62367526961563
63.96420950196112,51.146846828876605,-12.06430934625688,66945.86208660528,277.82602780570613,-11.927395299810433,59014.41683867161,262.56846661115435,-10.797009401187292,20835.492015575648,161.8850082955822
63.83702490461334,51.15213414058413,-12.154827446952778,72766.41496992424,288.1108373692596,-11.85752223174202,55336.143983432594,255.46805436941398,-10.785708735019961,20619.754678764235,161.2173023408136
63.876384243513534,51.2184879034213,-11.957268029572635,60660.67126052392,266.27450291046574,-11.543140624699957,41424.40220894011,226.6102050411706,-10.779638128106448,20504.786479124406,160.86034431894478
63.836355150639214,51.151596772376024,-12.177195721353346,74281.09352233144,290.72759270840317,-11.830096592873149,53955.86223875491,252.75214155099889,-10.778915400970785,20491.14188080786,160.81792740889594
63.83735572967082,51.196101435647655,-11.839240486674548,54412.188594605905,254.27077738957266,-11.66599349611359,46387.11880197793,237.30760970065666,-10.76470149535021,20224.630605134058,159.98716979939087
63.88306947328046,51.248729258668135,-11.47962275258636,39070.511870016286,222.06294492712647,-11.386888785852587,35871.99367512874,214.00882340452694,-10.75348523237536,20016.774330193388,159.33624266148132
63.95908210436545,51.159218773606824,-12.288339734100518,82287.8837880154,304.18633011315137,-11.903859107812451,57748.89028181702,260.14740648655004,-10.751894012891427,19987.45988656851,159.24422683995041
63.944399302670575,51.181265736161464,-12.0912981047095,68630.82853640881,280.84206981166574,-11.768087778694202,50960.667919802705,246.75585249323666,-10.749320286583455,19940.135934761132,159.09556822880455
63.87641185652364,51.21851575056944,-11.949223873713734,60212.90070626301,265.4323649179857,-11.543140624699957,41424.40220894011,226.6102050411706,-10.748576244764811,19926.47588314395,159.05263210154374
63.94235745202705,51.16659190094546,-12.52848886082064,102658.64893684168,336.00608413618556,-12.007585928630203,63538.121596021665,271.0459452120303,-10.747740966374359,19911.151945402416,159.00445226687046
63.81652237630854,51.15631285582504,-11.965722005590031,61134.843140915524,267.16340090028655,-11.849961619327054,54952.14479826597,254.71538551514163,-10.746459653349465,19887.66799956503,158.93058829202798
63.8556078267189,51.275281410789006,-11.995102888507391,62811.78788410426,270.28360572516414,-11.727457995947066,49088.88846872147,242.93347091041764,-10.730945027720441,19605.503994186016,158.04039954856822
63.838020602060226,51.19716515405982,-11.845960183985751,54749.99370702928,254.93417453672427,-11.30212025794525,33177.839598562445,207.61893559698188,-10.722473074813148,19453.11839209826,157.55755230195513
63.727507543758946,51.161541694961606,-12.520739740134179,101928.56171607628,334.9179024115731,-12.615043456323129,111177.62249595804,348.0020191260667,-10.720651587450645,19420.5101921124,157.45403801553476
63.949563341672814,51.23496051370131,-10.666546240282749,18476.44851204732,169.46353044752442,-11.243994707869545,31448.351367826646,203.41124400506456,-10.711550002633011,19258.391052469917,156.93837946071378
64.01036368752163,51.199415801009074,-10.943856655008604,23852.980986900642,184.64674550771903,-11.229790570954387,31039.608034094996,202.40402874932172,-10.700888105983037,19070.199764236713,156.33765912128075
63.949563341672814,51.23496051370131,-10.666546240282749,18476.44851204732,169.46353044752442,-11.243994707869545,31448.351367826646,203.41124400506456,-10.691311217853823,18902.72808808363,155.80112959593296
63.93195999661348,51.24635494425648,-11.694509346259403,47621.57320934091,240.54731935532482,-11.425571943096717,37173.09976345528,217.0273774972101,-10.68911779001104,18864.578934434416,155.67865245344169
63.800558269517076,51.29288565501395,-12.238610711257591,78603.93439492301,298.0694114373609,-11.863772704044663,55655.6272394938,256.09258103146027,-10.680074454663677,18708.104273149896,155.17528207944383
63.891391043322464,51.19275581780565,-11.87212409277689,56085.3761746906,257.5399305241467,-11.492608630480692,39540.6179414532,222.41492926805626,-10.660310169218217,18370.63073972098,154.08405055360546
64.01036368752163,51.199415801009074,-10.943856655008604,23852.980986900642,184.64674550771903,-11.229790570954387,31039.608034094996,202.40402874932172,-10.658035997597155,18332.192080685545,153.9592672623854
63.83687680419392,51.15136225839911,-11.70718974923766,48181.00999877552,241.7073636413819,-11.535746931614433,41143.266864069665,225.98904770791643,-10.646184034916729,18133.16502508874,153.31154203247
63.93195999661348,51.24635494425648,-11.694509346259403,47621.57320934091,240.54731935532482,-11.425571943096717,37173.09976345528,217.0273774972101,-10.644969290256483,18112.88860098527,153.24539959251743
63.87600533882428,51.217920447178166,-11.81962793229075,53438.120251185705,252.34809270307042,-11.299404709718795,33094.96178089212,207.41924838537378,-10.64162286129195,18057.14745504483,153.06342264019153
63.96774752489209,51.285419629278124,-11.929180618732927,59111.53640192975,263.3495320702535,-11.59230743831918,43343.39995095392,230.8055085365494,-10.628836975172444,17845.7493992742,152.37130075758776
63.89081702886743,51.1915409765783,-12.220698336064977,77317.7726375646,295.9040592443036,-11.901525226162946,57624.887490939465,259.9089654298226,-10.604081591545294,17443.46011779757,151.04543691579246
63.93159904638049,51.24581921904217,-11.502426602169118,39899.79284321506,223.92238048687042,-11.423259171700161,37094.00008963722,216.8450666017064,-10.582580862575579,17101.426769590296,149.9089412439277
63.96312226278232,51.14579243068013,-11.707745841215,48205.693651773145,241.75841927731258,-11.07152721135609,26829.395312245226,191.72161623590202,-10.579799325978174,17057.670870212656,149.76292854207188
63.94916035024459,51.23443623173369,-10.649390831429088,18186.801745310466,168.60676553745458,-11.249729729605528,31614.905779471403,203.82023599076874,-10.564785270649317,16823.41306410831,148.97878023192894
63.97856242138852,51.166133607566216,-11.196412660298321,30099.900787797917,200.851538275139,-11.20860899227849,30439.926321657018,200.9171698524501,-10.557911618097256,16717.24268728383,148.62202589982718
63.838020602060226,51.19716515405982,-11.845960183985751,54749.99370702928,254.93417453672427,-11.30212025794525,33177.839598562445,207.61893559698188,-10.557151735732567,16705.54675823114,148.58267279032304
63.94916035024459,51.23443623173369,-10.649390831429088,18186.801745310466,168.60676553745458,-11.249729729605528,31614.905779471403,203.82023599076874,-10.555377051714403,16678.263104808222,148.49083136710257
63.93195999661348,51.24635494425648,-11.694509346259403,47621.57320934091,240.54731935532482,-11.425571943096717,37173.09976345528,217.0273774972101,-10.54535061751156,16524.953534924614,147.97370519862534
63.87600533882428,51.217920447178166,-11.81962793229075,53438.120251185705,252.34809270307042,-11.299404709718795,33094.96178089212,207.41924838537378,-10.543042027784582,16489.854025245433,147.8550571354612
63.966878156622165,51.284605456385364,-11.861690405409515,55548.98938886534,256.49645032350264,-11.163762869754004,29208.223819159848,197.82822508181465,-10.539249020624453,16432.347414413554,147.66045953368365
63.89067841586574,51.25556854016507,-11.638346641638723,45220.8432623686,235.50431610070402,-11.266510458075675,32107.329369749415,205.02466239360248,-10.508841646951021,15978.523980254928,146.11566608526272
63.97856242138852,51.166133607566216,-11.196412660298321,30099.900787797917,200.851538275139,-11.20860899227849,30439.926321657018,200.9171698524501,-10.508616879445603,15975.216472191178,146.10434753105824
63.94505562606851,51.18247936694883,-12.263801664586085,80449.00291725084,301.148539025084,-11.88756968726076,56888.944346502016,258.4893173157515,-10.50471916645462,15917.969439715433,145.90830454432844
63.97903253853581,51.16657444054366,-11.199730872607287,30192.032411611344,201.080760022691,-11.133224915759989,28398.144604609493,195.77008817608157,-10.502900487730395,15891.328125308757,145.81698124907751
63.89067841586574,51.25556854016507,-11.638346641638723,45220.8432623686,235.50431610070402,-11.266510458075675,32107.329369749415,205.02466239360248,-10.495414510974669,15782.136830919606,145.44208719007258
63.85623442030055,51.27527508678529,-11.572268627115774,42550.772679539965,229.76555947145707,-11.481542711368526,39139.66323143943,221.5117289249052,-10.48136114936719,15579.175143459828,144.74266488753375
63.88296926969311,51.24848443982956,-11.412042241328713,36712.74827623799,216.68915043427924,-11.355930521520655,34863.59827097679,211.6397436466933,-10.475365593651265,15493.382307588994,144.4459975315137
63.94916035024459,51.23443623173369,-10.649390831429088,18186.801745310466,168.60676553745458,-11.249729729605528,31614.905779471403,203.82023599076874,-10.469304842086784,15407.13673431121,144.1471492246596
63.949563341672814,51.23496051370131,-10.666546240282749,18476.44851204732,169.46353044752442,-11.243994707869545,31448.351367826646,203.41124400506456,-10.449914161922212,15134.415913298342,143.19804401102485
63.89079554769911,51.255704864717906,-11.60773222156671,43963.56363966751,232.8196797510022,-11.251670330975141,31671.46352421397,203.95893298425355,-10.428941258655826,14844.873579905578,142.18346414119557
63.83739381130064,51.196407981885784,-12.050660683854058,66109.5610456736,276.31684835595047,-11.66599349611359,46387.11880197793,237.30760970065666,-10.427295519172938,14822.389031694504,142.1043733562749
63.80172842890375,51.29354072190722,-11.938099767198729,59599.12817743055,264.2736608463323,-11.592970378075753,43369.87308230874,230.86285084909179,-10.409917930136302,14587.03993930591,141.27386111588717
63.931537148621025,51.24610012390407,-11.597346233094665,43545.01988783036,231.9190796970402,-11.423259171700161,37094.00008963722,216.8450666017064,-10.398844097648771,14439.017376983871,140.74900096366204
63.82202072844597,51.166973737864126,-12.129128489060959,71064.28578579552,285.14158838283697,-11.989409437585032,62483.27362542701,269.0930256347947,-10.395345448478475,14392.56433355448,140.58388324711888
63.72779956750927,51.1627628749176,-12.382926588744104,89778.14660231816,316.258733068369,-12.816733119841947,133873.07774315999,379.21083919505946,-10.37574267361611,14135.040899350388,139.66497339932965
63.966878156622165,51.284605456385364,-11.861690405409515,55548.98938886534,256.49645032350264,-11.163762869754004,29208.223819159848,197.82822508181465,-10.375413541274462,14130.756622923478,139.6496348660051
64.01036368752163,51.199415801009074,-10.943856655008604,23852.980986900642,184.64674550771903,-11.229790570954387,31039.608034094996,202.40402874932172,-10.338269423968056,13655.50512535547,137.93755478708667
63.890259092009906,51.254901327479374,-11.374189499194165,35454.8620291023,213.76693305746335,-11.242027711240874,31391.42888446782,203.2712761418324,-10.337230006017373,13642.438429110185,137.89018211749251
63.89067841586574,51.25556854016507,-11.638346641638723,45220.8432623686,235.50431610070402,-11.266510458075675,32107.329369749415,205.02466239360248,-10.323655741011128,13472.937539667111,137.27418342482383
63.87590162436591,51.217465598875066,-11.167834235218459,29317.95636215541,198.8954398719265,-11.299404709718795,33094.96178089212,207.41924838537378,-10.320610617220666,13435.203435301208,137.13667390813544
63.876617043448555,51.21890795879856,-11.650131710790973,45714.36424021406,236.54979154483686,-11.440854191324977,37700.028327384716,218.23796907789895,-10.300739464925154,13191.548726039398,136.24541321205814
63.99152154962629,51.212000714361075,-10.194866121719194,11965.929745741483,149.02137224382682,-11.017130696364106,25518.33171381118,188.2713853289247,-10.28126599823064,12957.05789490973,135.38213246287268
